model_id,field_offset,field_width,field_class,rows_tested,repeat_stability,whisper_group_signal,message_length_signal,local_control_signal,negative_control_stability,score,confidence,reason
fm03609,7,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03609,8,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03609,8,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03609,9,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03609,9,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03609,10,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03609,10,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03609,11,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03609,11,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03609,12,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03609,12,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03609,13,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03609,14,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,0,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,0,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,1,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,1,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,2,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,2,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,3,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,3,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,4,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,4,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,5,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,5,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,6,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,6,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,7,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,7,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,8,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,8,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,9,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,9,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,10,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,10,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,11,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,11,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,12,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,12,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,13,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03613,14,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.498,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,1,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,1,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,2,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,2,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,3,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,3,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,4,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,4,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,5,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,5,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,6,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,6,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,7,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,7,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,8,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,8,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,9,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,9,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,10,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,10,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,11,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,11,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,12,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,12,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,13,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03154,14,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03155,1,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03155,1,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03155,2,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03155,2,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03155,3,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03155,3,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03155,4,2,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
fm03155,4,4,header_candidate,17,0.65,0.1,0.4,0.1,0.5,56.496,medium,"field model inferred from top framing family, authoritative message lengths, and metadata-only oracle windows"
